Listing Number	Street Number	Street Number Modifier	Street Direction	Street Name	Street Suffix	Street Post Direction	Unit	City	State	Agent Only Remarks	Taxes Annual	APN	Appliances That Stay	Architecture Desc	Area	Basement	Bathrooms	Bedrooms	Builder	Building Condition	Building Information	Bus Line Nearby	BBC Comments	Commission	Contingent Date	County	Current Price	Directions	CDOM	DOM	Entry Date	Energy Source	Exterior	Financing	Finished Sqft	Fireplaces Total	Floor Covering	Foundation	Heating Cooling Type	Inactive Date	Interior Features	Matrix Modified DT	Last Price Change Date	Leased Equipment	Legal Description	Listing Agent ID	Listing Agent Full Name	Listing Agent Cellular	Co Listing Agent ID	Co Listing Agent Full Name	Co Listing Agent Cellular	Co Listing Office ID	Co Listing Office Name	Co Listing Office Phone	Co Selling Office Name	Co Selling Office Phone	Listing Date	Listing Office ID	Listing Office Name	Listing Office Phone	Listing Price	Lot Details	Lot Dimensions	Lot Measurement	Lot Number	Lot SqFt	Lot Topography	Manu. Home Manufacturer	Manu. Home Model No.	Manu. Home Serial No.	Map Book	Map X Coordinate	Map Y Coordinate	Map Page	Marketing Remarks	New Construction State	Occupant Name	Occupant Type	Original Price	Owner Name	Owner Name 2	Owners City State	Parking Type	Pending Date	Phone to Show Number	Photographer Instructions	Picture Provided By	Photo Count	Pool Type	Possession	Potential Terms	Power Company	Preliminary Title Ordered	Property Sub Type	Publish to Internet	Roof	School District	Selling Date	Selling Agent ID	Selling Agent Full Name	Selling Agent Cellular	Selling Office ID	Selling Office Name	Selling Office Phone	Selling Price	Senior Exemption	Sewer Company	Sewer Type	Show Addressto Public	Show Map Link	Showing Information	Showing Instructions	Site Features	Square Footage Source	Square Footage	Contractual Date	Status	Style Code	Subdivision	Tax Year	Parking Covered Total	Total Useable Rooms	Square Footage Unfinished	View	Virtual Tour URL	Water Company	Water Heater Location	Water Heater Type	Water	Waterfront	Waterfront Footage	Year Built	Zip Code	Bank or REO	Third Party Approval Required	Status Change Date	Association Dues	Building Complex Or Project Name	Sale Type 
130660	13029			158TH	St Ct	E		Puyallup	WA	Vacant easy to show. Had approval letters from 1st and 2nd but Buyers flaked at last minute!	$2850.00	6022870070	Dishwasher(s), Microwave(s), Range/Oven, Refrigerator(s)		88 - Puyallup	None	2.5	4		Good	Built On Lot		subject to lienholder approval	3		Pierce	$175000.00	sunrise parkway to south on 130th. left to house	168	135	9/13/2010 8:24:03 PM	Natural Gas	Wood Products	VA	18880	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Walk-in Closet	9/21/2011 9:50:44 AM	9/21/2011 9:50:44 AM			36184	Brian Johnston	(206) 947-4863									9/13/2010 12:00:00 AM	5625	RE/MAX Eastside Brokers, Inc.	(425) 453-7000	$175000.00	Paved Street				0					Thomas Brothers	f	4	865	Fantastic home on quiet street in Sunrise.  Newer flooring. Large fenced backyard. Short Sale was approved at this price but Buyers backed out. 		Vacant	Vacant	$175000.00	Reyes		Tacoma WA	Garage-Attached	5/11/2011 12:00:00 AM	(000) 000-0000			8		Closing	Cash Out, Conventional		True	Residential	True	Composition	Puyallup	7/11/2011 12:00:00 AM	31777	Joni C. Kemmer	(253) 307-1847	9861	KW Realty Puget Sound	(253) 835-4500	$175000.00	False		Sewer Connected	True	True	MLS Keybox, Vacant		Cable TV, Deck, Fenced-Partially	pcr	1880	7/11/2011 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2010	2		0					gas	Public			2001	98374	False	Short Sale	2011-09-21			MLS
23153973	13112			159th	St	E		Puyallup	WA	Possible lease option. Call LA for details. Seller is licensed agent.	$2195.00	6022870180	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven	Contemporary	88 - Puyallup		2.5	4		Very Good	Built On Lot			3		Pierce	$175000.00	South on Meridian, east (left) on 152nd, south (right) on 122nd, left onto Sunrise, right onto 132nd, house on left.	3	3	11/21/2003 12:00:00 AM	Natural Gas	Cement/Concrete	Conventional	1818	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Security System, Walk-in Pantry, Walk-in Closet	2/26/2004 11:09:18 AM	2/26/2004 12:00:00 AM	None	Legal in LO	60083	Linda Warren	(253) 691-8532									11/21/2003 12:00:00 AM	9385	Keller Williams Realty	(253) 848-5304	$175000.00			Acres		3920					Thomas Brothers	F	4	865	Fantastic 4 bedroom, 2.5 bath home in great community. Hardwood floors, maple cabinets, gas fireplace. All window coverings included. Utility room upstairs. Huge master bedroom w/full bath & walk-in closet. Backs to greenbelt. Fully fenced & fully landscaped. Large back patio. This home is move-in ready''. A must see!		Vacant	Vacant	$175000.00	Johnston		Tacoma, WA	Garage-Attached	11/24/2003 12:00:00 AM	(253) 879-1331		Agent	1		Closing	Cash Out, Conventional, VA	PSE	True	Residential	True	Composition	Puyallup	12/16/2003 12:00:00 AM				9385	Keller Williams Realty	(253) 848-5304	$175000.00	False	Pierce Co	Sewer Connected	True	True	Vacant	Vacant	Cable TV, Dog Run, Fenced-Fully, Patio		1818	12/16/2003 12:00:00 AM	Sold	12 - 2 Story		2003	2	4	0						Public			2001	98374	False	None	2004-02-26	15		MLS
445779	13002			159th	St	E		Puyallup	WA	Pls use 1st Am T&E, Title already ordered. Broken pipes, please do not turn water on. Exp. short sale agent no fee to buyer. Homeowner has gathered all paperwork, ready for offer! If faxing, please fax to 1-866-470-1896 for fastest response.	$2441.00	6022870260	Dishwasher(s), Range/Oven		88 - Puyallup	None	2.5	3		Good	Built On Lot		Subject to Lien Holder Approval	3.0%		Pierce	$174950.00	From Sunrise Pkway, South on 130th Ave. E, Left on 158th St. Ct. E., wraps around onto 131st Ave. E.  Right on 159th St. E. to home on Left.	5	5	2/7/2013 4:33:04 PM	Natural Gas	Cement Planked, Wood	Cash	1576	1	Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Vaulted Ceilings, Walk-in Closet	5/15/2013 7:03:37 PM	5/15/2013 7:03:37 PM			33587	John Hurlbut	(253) 222-2626									2/7/2013 12:00:00 AM	905	John L. Scott, Inc.	(253) 841-7000 x625	$174950.00	Curbs, Paved Street, Sidewalk				3916	Level				Thomas Brothers	F	4	865	Fantastic Sunrise location! This home backs to green space for lots of privacy. Newer carpet and laminate floors highlight this open and versatile floor plan.  Walk in to the large family room/open concept with lots of space for even the largest crew. Breakfast bar in the kitchen. Large deck out back for entertaining. Three generous bedrooms upstairs. Fabulous master with attached bath and walk in closet. Don't miss out on this one, just a little elbow grease and this one will be fabulous!		Vacant	Vacant	$174950.00	Luke Gutherie		Puyallup, WA	Garage-Attached	2/11/2013 12:00:00 AM	(000) 000-0000			11		Closing	Cash Out, Conventional, FHA, Rehab Loan	PSE	True	Residential	True	Composition	Puyallup	5/15/2013 12:00:00 AM	9200	Ryan L. Rockwell		5080	Coldwell Banker Bain	(425) 454-0470	$174950.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, See Remarks, Vacant		Cable TV, Deck, Fenced-Partially, Gas Available, High Speed Internet	Realist	1576	5/15/2013 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2012	2		0			City Treasurer	Garage	Gas	Public			2000	98374	False	Short Sale	2013-05-15	43	North Pointe	MLS
23157968	13002			159th	St	E		Puyallup	WA	PTO Ordered Ticor Title S Hill.Carpets were just professionally cleaned.Well cared for inside and out. Please call if no answer go ahead and show.SELLER TO PAY CLOSING COST FOR YOUR BUYER...BUYERS HAS PURCHASED HOME OUT OF STATE AND NEEDS TO SELL..	$2139.00	6022870260	Dishwasher(s), Range/Oven, Refrigerator(s)		88 - Puyallup		2.5	3			Built On Lot	True		2.5		Pierce	$174950.00	South on Meridian- Left on 152nd- Right on 122nd- Left in to Sunrise Parkway- Right on 130th- follow around to home on right	32	32	12/7/2003 12:00:00 AM	Natural Gas	Wood Products	Conventional	1576	1	Hardwood, Vinyl, Wall to Wall Carpet		Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Vaulted Ceilings, Walk-in Pantry, Walk-in Closet	2/20/2004 1:01:15 PM	2/20/2004 12:00:00 AM		To be attatched upon mutual acceptance. In Listing office	25105	Nicole Howard	(253) 380-3697	68828	Joey Soller	(253) 606-6332	9385	Keller Williams Realty	(253) 848-5304			12/7/2003 12:00:00 AM	9385	Keller Williams Realty	(253) 848-5304	$174950.00			Acres		3920					Thomas Brothers	F	4	864	You will not want to miss this one...Home built in 2000 and well cared for.Home backs to a private greenbelt with a large entertaining size deck with planter boxes. and walk ways that wrap around to each side of the home. Driveway extended to side of home to allow for space for a boat, Rv or extra vehicle.		Tim	Owner	$174950.00	Wood		Puyallup Wa	Garage-Attached	1/8/2004 12:00:00 AM	(253) 864-6551		Agent	1		Closing	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	2/6/2004 12:00:00 AM				921	Windermere Puyallup Canyon Rd	(253) 435-5500	$174950.00	False	Pierce County	Sewer Connected	True	True	MLS Keybox, Owner-Call First	MLS Keybox,Owner-Call First	Cable TV, Deck, Fenced-Partially, RV Parking	Metroscan	1576	2/6/2004 12:00:00 AM	Sold	12 - 2 Story		2003	2	3	0			City of Tacoma			Community			2000	98374	False	None	2004-02-20	12		MLS
635766	13022			159th	St	E		Puyallup	WA	*PREVIOUSLY APPRVD PRICE*Stewart T&E.Buyer to pay process fee 1.5% or $2995 whichever is greater to Ark Law Group. Subj to lien holder apprl. See all attch docs. Call OWN 1st to show. K/B left side-water spigot. DON'T lock door handle-ONLY dead bolt	$2472.00	6022870210	Dishwasher(s), Range/Oven		88 - Puyallup	None	2.5	3			Built On Lot	True		3		Pierce	$169950.00	Meridian-E on 152nd. S on 122nd. E on Sunrise Pkwy. Take 1st right on 130th. Take left to go to back street on 159th St E.	35	6	5/14/2014 9:32:30 PM	Electric, Natural Gas	Wood Products	Cash	1576	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Security System	7/28/2014 10:46:32 AM	7/28/2014 10:46:32 AM			69842	Tony Ferrelli	(206) 714-2785									5/14/2014 12:00:00 AM	6391	Windermere Bellevue Commons	(425) 462-8000 x644	$169950.00					4250	Level				Thomas Brothers	G	4	865	In sought-after Sunrise community of Puyallup.  Backs up to greenbelt.  Gas Fireplace.  Laundry room upstairs.  Community park with tennis court, basketball court and clubhouse.		Ethan	Owner	$169950.00	Reeves		Pullallup, WA	Garage-Attached	5/20/2014 12:00:00 AM	(253) 571-9587			4		Closing	Cash Out, Conventional, FHA		True	Residential	True	Composition	Puyallup	7/25/2014 12:00:00 AM	48463	Teena Williams	(253) 905-8156	2521	RE/MAX Honors	(253) 604-4176	$169950.00	False		Sewer Connected	True	True	MLS Keybox, Owner-Call First			Realist	1576	7/25/2014 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2013	2		0						Public			2000	98374	False	Short Sale	2014-07-28			MLS
339697	12702			159th	St	E		Puyallup	WA	See attached docs. Seller has directed that all offers on this listing must be made using the HomePath Online Offer system at www.Homepath. HomePath financing available for as low as 3% down-go to www.homepath for details.	$2829.00	6022870520			88 - Puyallup		2.5	4			Built On Lot			3		Pierce	$169000.00	Sunrise Pkwy E from 122nd, right onto 130th Ave E, right onto 158th St Ct E, follow around rightr onto 159th St E house at end of street.	271	7	4/5/2012 11:34:04 AM	Natural Gas	Wood Products	FHA	1646				Forced Air			5/11/2012 4:09:40 PM	5/11/2012 4:09:40 PM			57506	Jonathan Harper	(253) 220-5052									4/5/2012 12:00:00 AM	9385	Keller Williams Realty	(253) 848-5304	$164900.00					11282					Thomas Brothers	F	4	865	Spacious 4 bed, 2.5 bath, 1646 sq ft home on .26 acre lot set against Green Belt and at the end of cul-de-sac. Open entry, kitchen with eating area and island, and family room with fireplace makes this home a great entertaining focal point. New carpet, vinyl, and interior paint. Community amenities include tennis courts, playground, sidewalks, water fountains, clubhouse, street lights, Mt. Rainier view & picnic area. HomePath financing available for as low as 3% down.  		vacant	Vacant	$164900.00	Fannie Mae		out of state	Garage-Attached	4/12/2012 12:00:00 AM	(000) 000-0000			13		Closing	Cash Out, Conventional, FHA, VA		True	Residential	True	Composition	Puyallup	5/11/2012 12:00:00 AM	67479	Erin M. Chandler	(253) 682-8667	905	John L. Scott, Inc.	(253) 841-7000	$169000.00	False		Sewer Connected	True	True	MLS Keybox			realist	1646	5/11/2012 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2011	2		0		http://www.tourfactory.com/850214				Public			2000	98374	True	None	2012-05-11	43	North Point	MLS
29097498	12710			159th	St	E		Puyallup	WA	Not a short sale.  Bank owned property, sold as is.  Call agent for bank addendum.  Fax offer, copy of e/m and preapproval check to 253-799-8542. Buyer to verify HOA information.	$2646.00	6022870500			88 - Puyallup	None	2.5	3			Built On Lot		**net of seller concessions	2.5%**		Pierce	$166968.00	From Meridian, east on 152nd St, right on 122nd, left on Sunrise Parkway, right on 130th, right on 158th, curves around to 129th, right on 159th to home.	163	7	7/8/2009 12:00:00 AM	Natural Gas	Wood Products	FHA	1643	1	Hardwood, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Ceiling Fan(s), Walk-in Closet	9/8/2009 2:50:16 PM	9/8/2009 12:00:00 AM			8472	Dana Grant										7/8/2009 12:00:00 AM	840	Windermere RE Puyallup, Inc	(253) 973-3262	$162083.00	Dead End Street, Paved Street		Acres		3920	Level				Thomas Brothers	F	4	865	Sunrise home at terrific price.  Mature landscaping adjacent to open area and backs to wooded greenbelt. Nice deck, storage shed, ceiling fans, gas fireplace. Needs carpet and minor TLC. Excellent location and Puyallup schools.		Vacant	Vacant	$162083.00	Bank Owned		UT	Garage-Attached	7/15/2009 12:00:00 AM				11		Closing	Cash Out, Conventional		False	Residential	True	Composition	Puyallup	9/4/2009 12:00:00 AM	46711	Cheryl Kehoe		852	Better Properties RE Puyallup	(253) 445-5080	$166968.00	False		Septic, Sewer Connected	True	True	MLS Keybox, Vacant	MLS Keybox,Vacant	Deck, Outbuildings		1643	9/4/2009 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2009	2	3	0	Territorial					Public			2000	98374	True	None	2009-09-08	0		MLS
375485	12816			159th	St	E		Puyallup	WA	Out of state seller, please allow extra time for response.  Not a short sale.  Carpet allowance is possible.	$2564.00	6022870400	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s)		88 - Puyallup	None	2.5	3		Good	Built On Lot	True	not a short sale!	3		Pierce	$166000.00	South on Meridian, L on 152th, R on 22nd, L on Sunrise Pkwy, R on 130th. Follow around to R on 159th. House on left.	169	169	6/28/2012 3:01:57 PM	Natural Gas	Wood Products	Cash	1646	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air, Insert		Bath Off Primary, Dbl Pane/Storm Windw, Vaulted Ceilings, Walk-in Pantry	1/15/2013 12:31:21 PM	1/15/2013 12:31:21 PM			25941	Teresa Saenger	(206) 510-8407									6/28/2012 12:00:00 AM	3310	Prudential NW Realty Assoc.	(253) 854-9400	$175000.00	Paved Street				5200	Brush, Level, Wooded				Thomas Brothers	F	4	865	Roomy 3 bedroom, 2 1/2 bath in desirable Sunrise neighborhood! Entry with vaulted ceilings. Freshly painted interior & gas fireplace. New kitchen sink and garbage disposal. Large island, gas stove, greenhouse window, and pantry in spacious kitchen. Master bedroom with two closets. Extra large third bedroom with two closets-could be made into two bedrooms. Two car garage, security system, fenced backyard, deck and backs to greenbelt. Don't miss!		Vacant	Vacant	$175000.00	Comagon		Huntington Beach, CA	Garage-Attached	12/14/2012 12:00:00 AM	(000) 000-0000			8		Closing	Cash Out, Conventional, FHA	PSE	True	Residential	True	Composition	Puyallup	1/11/2013 12:00:00 AM	9200	Ryan L. Rockwell		5080	Coldwell Banker Bain	(425) 454-0470	$166000.00	False	Pierce Co	Sewer Connected	True	True	MLS Keybox, Vacant		Cable TV, Deck	Realist	1646	1/11/2013 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2011	2		0			City of Tacoma	garage	gas	Public			2000	98374	False	None	2013-01-15	43	Sunrise	MLS
406860	12720			159th 	St	E		Puyallup	WA	 	$2387.00	6022870460	Dishwasher(s), Garbage Disposal, Range/Oven	Contemporary	88 - Puyallup		2	3		Average	Built On Lot	True		3.0		Pierce	$164950.00	From 122nd Ave turn east on Sunrise Pkwy.  Right on 130th Ave, immediate right and follow around till it becomes 159th St. Turn right.  Home 1 block down on the left.	227	62	9/20/2012 11:26:08 AM	Natural Gas	Cement Planked	Cash	1259	1	Vinyl, Wall to Wall Carpet	Poured Concrete	Central A/C, Forced Air		Bath Off Primary, Dbl Pane/Storm Windw	1/1/2013 12:51:28 PM	1/1/2013 12:51:28 PM			11765	Frank Elston Jr	(253) 719-8317									9/20/2012 12:00:00 AM	3109	Real Estate 2000 Inc.	(253) 939-2100	$164950.00	Dead End Street, Paved Street, Sidewalk				0	Level				Thomas Brothers	f	4	865	Nice open concept ramber that is impeccably kept.  Light and bright with fresh interior paint.  Kitchen features white Melamine cabinetry, with generous counter space, and gas cooking.  Living room/great room with corner gas fireplace and TV niche.  Nice master bedroom with walk-in closet, and full master bath.  Well kept low maintenance yard, and freshly painted exterior.  Heat pump A/C for those warm summer days. E-Z commutes to work, schools, and shopping. Finished garage with workspaces.		Nic and Michelle	Owner	$164950.00	Bukovac		Puyallup	Garage-Attached	11/21/2012 12:00:00 AM	(253) 365-5554			6		Closing	Cash Out, Conventional, FHA, USDA, VA		False	Residential	True	Composition	Puyallup	12/21/2012 12:00:00 AM	50519	Jeff I. McDonald		5684	Asset Realty Group	(425) 250-3301	$164950.00	False		Sewer Connected	True	True	MLS Keybox, Owner-Call First, Pet in House, See Remarks		Cable TV, Fenced-Partially, Gas Available	County records	1259	12/21/2012 12:00:00 AM	Sold	10 - 1 Story	Sunrise	2012	2		0	Territorial			garage	gas	Community			2000	98374	False	None	2013-01-01		North Pointe	MLS
156272	12920			159th St E				Puyallup	WA	All offers must be accompanied by (1) Complete DU and Source of Funds, or (2) a Pre-Approval letter, computer generated FICO report and source of funds. “Buyer to verify square footage of lot and structure. Vacant- Go Direct, Lock Box on garage door.	$2833.00	6022870300	Dishwasher(s), Range/Oven		88 - Puyallup		2.5	3			Built On Lot			3.0		Pierce	$162100.00	From 152nd and Meridian.  Head east to 122nd Ave.  Turn right.  Left turn onto Sunrise Pkwy E, R onto 130th Ave, R onto 158th St Ct E becomes 129th Ave.  Left onto 159th St E	60	60	11/22/2010 11:29:27 AM	Natural Gas	Wood	FHA	1576		Laminate, Vinyl, Wall to Wall Carpet		Forced Air		Bath Off Primary	3/3/2011 3:36:28 PM	3/3/2011 3:36:28 PM			5821	Jami Wilson	(253) 278-5929									11/22/2010 12:00:00 AM	902	Windermere RE Puyallup, Inc	(253) 845-5900 x161	$164900.00					0					Thomas Brothers	f	4	865	"Lovely 2 story home in the Sunrise neighborhood of Cambria.  New carpets, paint and beautiful granite countertops make this home a must see.  3 bdrms, with large master bdrm with private bath and walk in closet.  Lot backs up to trees, giving you back yard privacy.  Huge deck for entertaining.  Sold as is. ""Corporate Owned. Offers responded to within 24 to 48 hours. "		Vacant	Vacant	$179900.00	Kondaur Corporation		California	Garage-Attached	1/21/2011 12:00:00 AM	(253) 278-5929			11		Closing	Cash Out, Conventional, FHA, VA	PSE	True	Residential	True	Composition	Puyallup	3/1/2011 12:00:00 AM	12883	Ronny Wilson	(253) 639-9400	4960	Keller Williams Realty Auburn	(253) 249-2500	$162100.00	False		Sewer Connected	True	True	MLS Keybox			County	1576	3/1/2011 12:00:00 AM	Sold	12 - 2 Story	Sunrise	2010	2		0			Tacoma			Public			2000	98374	True	None	2011-03-03			MLS
448615	13009			159TH	St	E		Puyallup	WA	Pls. use Old Republic T&E. Short Sale-Subj. to Lender Apprvl. Sold AS-IS, Seller to do NO work order. LA experienced in SS (No fee to Buyer or SA) Pls. call owner before showing,1-hr notice pls. Seller home most of the time. Call LA with questions	$2701.00	6022870820	Dishwasher(s), Garbage Disposal, Microwave(s), Range/Oven, Refrigerator(s)		88 - Puyallup	None	1.75	3	Cambria Homes	Good	Built On Lot	False	Subject to Lien Holder Approval	***2.5%***		Pierce	$160000.00	From Meridian Ave. E, East on 152nd St. E., South on 122nd Ave. SE, L @Sunrise Pkwy SE, R @ 130th Ave. E (private rd), R @ 158th St. Cr. E, L @ 159th St. E, House on the left.	217	217	2/15/2013 2:02:13 PM	Natural Gas	Cement/Concrete	Cash	1542	1	Laminate, Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Dbl Pane/Storm Windw, Vaulted Ceilings, Walk-in Closet	11/27/2014 2:15:25 PM	11/27/2014 2:15:25 PM	None		27870	Julius Tiangson II	(206) 356-5067									2/13/2013 12:00:00 AM	3514	McGreggor Real Estate	(425) 276-5550	$174950.00	Curbs, Paved Street, Sidewalk				4508	Level				Thomas Brothers	F	4	865	Spacious Rambler in Northpointe Subdivision.Perfect for first-time buyers or for down sizing. Offering 3-bedrms:Mstr. w/ full-size,step-in shower accessorized w/ grab bars,walk-in closet, and private door leading to backyard deck. Two bedrms share a full-size bath. Laminate flooring throughout most of the home installed in 2009 along with interior paint,moldings,and corner guards. Vaulted ceiling in Kitchen w/ nook facing family rm w/ gas fireplace.Two-car garage & fully-fenced back yard		Alicia	Owner	$194950.00	Alicia Richards		Puyallup, WA	Garage-Attached	9/18/2013 12:00:00 AM	(253) 268-0667			13		Closing	Cash Out, Conventional, FHA	PSE	True	Residential	True	Composition	Puyallup	11/25/2014 12:00:00 AM	36688	Tamara Lamore		7433	Keller Williams Western Realty	(425) 212-2007	$160000.00	False	Tacoma Utility	Sewer Connected	True	True	MLS Keybox, Owner-Call First, Pet in House, See Remarks		Cable TV, Deck, Fenced-Fully, High Speed Internet	Realist	1542	11/25/2014 12:00:00 AM	Sold	10 - 1 Story	Sunrise	2010	2		0			Tacoma Utility	Garage	Gas	Public			2000	98374	False	Short Sale	2014-11-27	45		MLS
23106568	13006			159th	St	E		Puyallup	WA		$2069.00	6022870250	Dishwasher(s), Range/Oven		88 - Puyallup		2.5	3		Very Good	Built On Lot			3.5/1.75		Pierce	$157950.00	east on 152, rt @ 122nd ave. left @ sunrise dr, rt @ 130th, rt @ 158th,left @ 129th, left @ 159th to home on rt.	38	38	8/1/2003 12:00:00 AM	Natural Gas	Wood Products	FHA	0	0	Vinyl, Wall to Wall Carpet	Poured Concrete	Forced Air		Bath Off Primary, Walk-in Closet	12/1/2003 9:00:25 AM	12/1/2003 12:00:00 AM			61718	Barry Sayler										8/1/2003 12:00:00 AM	3010	RE/MAX Today	(360) 825-3577	$157950.00	Paved Street		Square Feet		3920					Thomas Brothers	F	4	865	very well kept starter home in sunrise community.  3bdrm, 2.5 bath, nice deck, sidewalk from front to rear deck and patio, private back yard. vacant and easy to show.		vacant	Vacant	$157950.00	wytko		puyallup, wa.	Garage-Attached	9/8/2003 12:00:00 AM			Photographer	1		Closing	Cash Out, Conventional, FHA		False	Residential	True	Composition	Puyallup	9/25/2003 12:00:00 AM				922	John L. Scott Puy/Canyon Rd.	(253) 536-5600	$157950.00	False		Sewer Connected	True	True	MLS Keybox, Vacant	MLS Keybox,Vacant	Cable TV, Deck, Fenced-Partially, Gas Available, Patio		1394	9/25/2003 12:00:00 AM	Sold	12 - 2 Story		2003	2	3	0						Public			2000	98374	False	None	2003-12-01	0		MLS
